Tweets,User,User_location,fav_count,rt_count,tweet_date
"L - Lost jobs
O - Over taxed the people.
C - Cut salaries.
K - Killed economy.
D - Dead migrants.
O - Oppressed inf… https://t.co/zT1rRGyC00",Zabi Nawaz,"Bengaluru, India",1,0,2020-06-05 17:52:43
Had the lockdown been planned we wouldn't have seen such a situation 😢😢#FailedLockdown https://t.co/TVehBX2c25,Prof.Shilpa Dixit Sharma INC,Agra,0,0,2020-06-05 17:52:23
"📍A Failed Lockdown🥀

#FailedLockdown 
#FailedLockdown https://t.co/n6ayMKNhxn",Rhonathung E Ovung🇮🇳,"India,Nagaland,Dimapur",6,2,2020-06-05 17:51:33
"Election fund, is the only thing the lockdown achieved.
#FailedLockdown

Pass it on... https://t.co/9p9aLO71O1",♛ Asjad Khan ♛,India,1,0,2020-06-05 17:51:33
"#FailedLockdown
The name of the hashtag is fucked up. It should be ModiFailedIndia!",Ninja for Bhakts: prophet of doom,,0,0,2020-06-05 17:51:30
Lock down couldn't flatten the curve but it has destroyed the livelihood and economic security of millions of peopl… https://t.co/v9JGR6NHbI,Prof.Shilpa Dixit Sharma INC,Agra,0,0,2020-06-05 17:51:23
"India is moving towards ""Financial Disaster"" 

Do you think Modi has guts to save INDIAN ECONOMY?… https://t.co/RGXe8ft1Ft",Mani Shankar Aiyar,,1,0,2020-06-05 17:50:49
@_YogendraYadav Every learning start from textbooks. Be thankful to @RahulGandhi that he has atleast taken step tow… https://t.co/OOsw6F6RnU,Nargis Attaree,South Mumbai ,0,0,2020-06-05 17:50:44
If congress SM was strong they would take part in this poll enthusiastically. So poor and you expect to won electio… https://t.co/TsejagOgfo,Bhakt...Sirf Bhagwan Ka,,4,1,2020-06-05 17:50:26
"Amid rising COVID-19 cases Rahul Gandhi slams Modi govt over 'failed lockdown'
https://t.co/T5Q9zpzEYt
#RahulGandhi… https://t.co/VMBfahZBZP",India Blooms,India,0,0,2020-06-05 17:50:17
When graph of other countries descended after opening the Lock down why Indian graph of of Covid-19 cases is ascend… https://t.co/oEctWN0psN,Dr. Archana Sharma,"Jaipur, India",222,108,2020-06-05 17:49:48
"Over a 1300 million population
A lot of not-so-easy, naughty battalion
With a stringent situational organization
We… https://t.co/l4bsmUpUoL",Rishi,,1,0,2020-06-05 17:49:45
"Guess the definition of LOCKDOWN!
L - Lost jobs
O - Over taxed the people.
C - Cut salaries.
K - Killed economy.
D… https://t.co/yIWJrS1DXf",Prof.Shilpa Dixit Sharma INC,Agra,6,2,2020-06-05 17:49:20
"World wide no.6. Coronavirus case
#FailedLockdown https://t.co/Nk1XUaYdOE",Gandhian گاندھیان 🗨️,India,1,1,2020-06-05 17:48:51
"@mdbaid India's lockdown is a draconian lockdown...
#FailedLockdown https://t.co/ud5cBa8Evn",Manjeet Kaur ਮਨਜੀਤ ਕੌਰ_,पंजाब,10,5,2020-06-05 17:48:33
Lockdown 5 is such a failure becouse In india it toke more then 100 days to reach to 1 lake cases but within 15 day… https://t.co/ybqbn4m8Lf,siddhu tatikonda,,2,2,2020-06-05 17:48:24
"Bhartiya Jokers Party

For any Scheme - Congress
For any Problem - Congress
For any Success - Jokers… https://t.co/Qxm3P2KSrv",shahzad,mumbai,1,2,2020-06-05 17:48:08
"@mdbaid Clueless government
#FailedLockdown
https://t.co/zxl1TclnNQ",Manjeet Kaur ਮਨਜੀਤ ਕੌਰ_,पंजाब,3,6,2020-06-05 17:48:08
India is the only country where the lockdown has failed miserably. We went into lockdown with a total of 500 odd ca… https://t.co/OQie2X6GCX,Prof.Shilpa Dixit Sharma INC,Agra,3,3,2020-06-05 17:48:01
"@HasibaAmin @RahulGandhi Yes I am supporting you on this
The Chief Minister @OfficeofUT, @PawarSpeaks , and… https://t.co/CR95U24wRr",Dipesh Pande ™ 🚩,Bombay High Court,1,0,2020-06-05 17:47:47
"L - Lost jobs
O - Over taxed the people.
C - Cut salaries.
K - Killed economy.
D - Dead migrants.
O - Oppressed inf… https://t.co/pir1Wc73ug",ABRAR AHMAD KHAN,LUCKNOW,1,1,2020-06-05 17:47:40
"Election fund, is the only thing the lockdown achieved.
#FailedLockdown

Pass it on... https://t.co/PEpg71XDz0",mophotography,,28,19,2020-06-05 17:47:38
"#SakkappaModi and #ModiSakkappa trends - 

.@siddaramaiah .@DKShivakumar .@kharge .@dineshgrao .@rajeevgowda .… https://t.co/pnnpb8e9jm",HH,,0,0,2020-06-05 17:47:36
"@DrNupurINC Absolutely ...
#FailedLockdown",🄰🄱🄳🅄🄻 🄱🄰🅂🄸🅃,"Uttar Pradesh, India",0,0,2020-06-05 17:47:30
India is the only country in the world where Covid19 cases increased rapidly AFTER lockdown was imposed and kept on… https://t.co/M1Id5WhYVy,sathish,,2,0,2020-06-05 17:46:53
the #FailedLockdown also saw a rise in bigotry and communal hatred being spread over social media.,Anandh Jose,"New Delhi, India",0,0,2020-06-05 17:46:39
"This is what a failed lockdown looks like. 
#FailedLockdown #lockdown https://t.co/tCOWYxdXbN",Kutbuddin parmar,"Surat, India",2,0,2020-06-05 17:46:22
"@revanthkumarp9 @haldiaarpit Also, if you study the relative impact of Covid-19, then india has 171 cases per 10 la… https://t.co/rbHNrD5u2V",Ameya,,0,0,2020-06-05 17:46:13
"#FailedLockdown and 🔓 super fail.  Health system overwhelm, private 🏥 are utilizing as opportunities.
Its high time… https://t.co/CqdkU6FOSM",Ramika  kumari,,0,0,2020-06-05 17:45:56
#FailedLockdown had the virus was indeed cornered after banging the plate or after lighting diyas at 9 pm for 9 min… https://t.co/Qgc9WBw6LX,Sanajaoba Angom,"Manipur, NE India.",0,0,2020-06-05 17:45:55
"@cricketaakash Here is why #FailedLockdown:

Lockdown1: 25-Mar: 120 daily cases.
Lockdown2: 15-Apr: 1,000
Lockdown3… https://t.co/gtmsaLpCn5",Common Man,Mera 🇮🇳 Mahaan,0,0,2020-06-05 17:45:52
"#RamdevJhoothaHai
#RamdevJhoothaHai
#RamdevJhoothaHai
#FailedLockdown
#FailedLockdown
#FailedLockdown… https://t.co/3JyDs6gaPM",NADEEM PATEL,,0,0,2020-06-05 17:45:49
"Tips to protect yourself from Coronavirus . 

#FailedLockdown https://t.co/aWwAZegDTT",Jeenal Gala,"Mumbai, India",212,113,2020-06-05 17:45:41
Ya how telling the truth 46% of cases are from best CM’s state and the jamat #FailedLockdown,Atmanirbhar_Aloo,India,0,0,2020-06-05 17:45:40
"Lock down was a total failure as the poor suffered the most, the migrants had to walk, the young became unemployed.… https://t.co/dZLJsrOUMi",Anandh Jose,"New Delhi, India",1,0,2020-06-05 17:45:36
"Thanks to the poor implementation and low testing, the Lockdown has completely failed. #FailedLockdown 
A tale of… https://t.co/ivkGjZuTYu",Salim Kaskar INC,Mumbai / Chiplun / Dehil ,86,56,2020-06-05 17:45:30
"@RaghavDubey_ @RahulGandhi 💯% fail
#FailedLockdown",himani tiwari,India,1,1,2020-06-05 17:45:14
"#FailedLockdown is reason why India has failed as a Nation. 😔

Dr.Saheb mustn't waste his time with the Dr.Ruiner 😏 https://t.co/x2DUe67JUB",Shahrukh Khan Kayamkhani,"Abu Road, India",5,1,2020-06-05 17:45:04
Today we overtook Italy in terms of total reported cases of Covid-19 and there is no planning to stop or reduce the… https://t.co/sVXADw43oj,Durbeen Doctor,India,1,0,2020-06-05 17:44:54
"Lockdown in India.
#FailedLockdown https://t.co/4TK0hVazk0",Ibrahim Bathisha U K,"Puttur, D.K Karnataka India",0,0,2020-06-05 17:44:23
"What is the biggest achievement of #FailedLockdown ?? Coronavirus spreads to more and more people, no way the government can control it.",Anandh Jose,"New Delhi, India",4,5,2020-06-05 17:44:06
"We are so busy in shopping and planning for weekend that we didn't realise India took over Italy.

#COVID19India… https://t.co/oI8kDCRI2g",ತೇಜಸ್ವಿ ಕನ್ನಡಿಗ🌼,In Beautiful Future,1,0,2020-06-05 17:43:59
"A failed government fails the country as well.

#FailedLockdown",Sassy Chanakya 🇮🇳,India,1,0,2020-06-05 17:43:52
"@ndtv Kejriwal, where are you? Are you out to prove that you can better Modi in being incompetent, heartless, cluel… https://t.co/OT3iTxbPQt",BengaPinto,PanIndia-UP-TN- INC Karnataka,0,0,2020-06-05 17:43:50
"#FailedLockdown  In 2016 hundreds of innocent were killed due to absurd decisions, the same situation happened agai… https://t.co/LXKL7gtPqB",Anurag Ojha With RG,Jaisalmer The Golden City,3,1,2020-06-05 17:43:31
@GauravPandhi All because of hopeless #MahaVinashAgadhi govt in Maharashtra n CONgress is also a part of that govt… https://t.co/i52oa2GF93,🕉️🚩🇮🇳Badri#1YearOfModi2,Silicon Valley of India,7,4,2020-06-05 17:43:14
"▪Despite 70 days of lockdown, we couldn't prevent the spread of the virus.

▪Mr. Modi must come out and apologize t… https://t.co/rzao56sh61",NADEEM PATEL,,0,0,2020-06-05 17:43:14
"India is the only country where cases started rising after implementation of lockdown, reason is simple, lockdown w… https://t.co/YwIBgh4zMK",Adarsh Adhar,"New Delhi, India",0,0,2020-06-05 17:43:05
#FailedLockdown used as a disguise to amass funds in the name of pm cares and later declare they cannot be audited publicly.,Anandh Jose,"New Delhi, India",0,0,2020-06-05 17:43:02
"@LambaAlka Failure allover.
#FailedLockdown 
#FailedLockdown",Yasmin Zafar # INC🇮🇳,"New Delhi, India , UAE",2,1,2020-06-05 17:42:52
"@dchoudhary85 @ArvindKejriwal It's #covid19 ! Modi has failed and so India !
#COVID19India
#FailedLockdown #Modi #SpeakUpIndia #India",unity in diversity,,0,0,2020-06-05 17:42:51
#FailedLockdown largely because of #Maharashtra #MaharashtraPolitics,MeetingOfMinds,,0,0,2020-06-05 17:42:40
"India sees jump of 61,000 Covid Cases in last 1 week. 

As @RahulGandhi said, lockdown is a pause button, when you… https://t.co/yqDrp8N4im",Raghav Dubey,Delhi NCR & Uttar Pradesh,8,4,2020-06-05 17:42:36
"@dhruv_rathee Modi ji is famous for Jumlas 

He bring hair raising stuff for his bhakts / Godia 

But we all know i… https://t.co/VqvxFLZoX2",Nick 🕺,,0,0,2020-06-05 17:42:22
Calling this #FailedLockdown might be too harsh since it's all relative to what could have happened without the loc… https://t.co/uEFz1EWqIu,A R I,"New Delhi, India",0,0,2020-06-05 17:42:19
#FailedLockdown Pan India lockdown while the virus was detected in few pocket was a failure. Total lockdown in… https://t.co/GRqeySYGvq,Sanajaoba Angom,"Manipur, NE India.",0,0,2020-06-05 17:42:14
"First hypocrite : Modiji, who reads out whatever scripts are given.. 

Second Hypocrite : RSS who orders Modiji to… https://t.co/z33QsuPSvG",Sanjay | ಸಂಜಯ್,Somewhere on the other side,3,0,2020-06-05 17:42:12
"@msgpahujaa #UnlockingIndia  is like Locking the  door after horse has been stolen. Economy is down , consumer conf… https://t.co/SIShgwlUxo",ranjit singh dhillon,"Chandigarh, India",2,0,2020-06-05 17:41:51
@LambaAlka And majorly due to less donation in PM cares fund...😕 #FailedLockdown,Govind Bhardwaj,"New Delhi, India",0,0,2020-06-05 17:41:36
"Election fund, is the only thing the lockdown achieved.
#FailedLockdown",Radhika Barman🇮🇳,"Kolkata, India",53,17,2020-06-05 17:41:33
"L - Lost jobs
O - Over taxed the people.
C - Cut salaries.
K - Killed economy.
D - Dead migrants.
O - Oppressed inf… https://t.co/143DpaoL8h",Tasnim,,3,3,2020-06-05 17:41:13
"@rohanrgupta Modi always bring Hair raising concepts for bhakts / Godia 

Which are ultimately totally failed… https://t.co/M48D2lNbU7",Nick 🕺,,0,0,2020-06-05 17:41:13
"Lockdowns Achievement:

💥 Rising number of Corona Cases
💥80 Died In Trains Due To Starvation.
💥200 + Deaths across… https://t.co/xEBE7AQ3aC",🇮🇳Sayed Sabir ALi 🇮🇳NSUI🇮🇳,"Bareilly, India",0,0,2020-06-05 17:41:11
"@CarryMinati ‘s answer to all the trolls , his new rap is out on his YouTube channel. Go check it and like the vide… https://t.co/COplPk1K92",Aryan  Praharaj,,1,0,2020-06-05 17:41:05
"Yes,I surely agree with this aspect that lockdown been failed because as we know since last 2 weeks the cases are b… https://t.co/4PKL282jcE",Venthurla Jagajeevan Reddy,"Hyderabad, India",1,1,2020-06-05 17:40:33
Everybody complains does anyone have any solutions? #FailedLockdown,Alan Rathod,,0,1,2020-06-05 17:40:16
"When you get mixed with GDP and COVID -19 and flatten the wrong curve!
#FailedLockdown https://t.co/sxZ7osqkai",Radhika Barman🇮🇳,"Kolkata, India",24,13,2020-06-05 17:40:11
"Modi’s lockdown has dealt a twin blow to India

1. Applied emergency brakes on an already slowing economy ⛔️ 
2. Le… https://t.co/zy4eAcZ7C4",Pawan_Arya,India,17,12,2020-06-05 17:40:06
"Cases of rising corona in India, death of laborers, closing companies are telling that Lockdown has completely fail… https://t.co/KlRGgsqxxd",🇮🇳Sayed Sabir ALi 🇮🇳NSUI🇮🇳,"Bareilly, India",0,0,2020-06-05 17:39:50
"#FailedLockdown If anybody feels that for a country of more than 130 crores, the infections can be controlled with… https://t.co/0u6OZ7EYEb",Suparna Sankaran,"Chennai,India",0,0,2020-06-05 17:39:45
"@Priyans70704015 @gargakash2010 Aree uske against main tweet kiya hai :)

#StopTargetingMuslim #SonaliPhogat… https://t.co/DN3VholK4X",Anonymous Indian,India,1,0,2020-06-05 17:39:39
"BJP govt in #Tripura, led by CM Biplab Kumar Deb, has not provided food to any child under the mid-day meal (MDM) s… https://t.co/VudRlY3Ee1",Rofl Republic,जय हिन्द 🇮🇳,15,5,2020-06-05 17:39:35
"India has overtaken Italy with most positive cases. Now at # 6

By the way, RG had warned about this in early Feb i… https://t.co/s8ovsEvBNv",Tasnim,,1,1,2020-06-05 17:39:22
"Who thinks it was an unplanned lockdown???
It was a real planned one....
To LOOK SO UNPLANNED😢😢
 #FailedLockdown https://t.co/bl7FAfp853",Prof.Shilpa Dixit Sharma INC,Agra,0,0,2020-06-05 17:38:27
Unplanned lock down from uneducated political leaders has turned into a major breakdown of the financial system and… https://t.co/7OwwNMF3bZ,Ashish Gupta,INDIA,0,0,2020-06-05 17:38:21
In a leading marathi Twitter poll days the unplanned series of lockdowns flatten the curve of Economy not infection… https://t.co/OeYid6H4XQ,Bilal Ahmed,"Nagpur, India",2,1,2020-06-05 17:38:13
"@NorbertElekes Trump really against WHO

#StopTargetingMuslim #SonaliPhogat #DawoodIbrahim #ZeeNewsInPalakkad… https://t.co/LzGwgDbPTq",Anonymous Indian,India,3,0,2020-06-05 17:38:13
"#FailedLockdown 
You Have Flatten The Wrong Curve :- Rajiv Bajaj. 

@anuragteddy  @A512P 
@VinayDokania… https://t.co/Ygxnnw5b8z",आत्मनिर्भर - Being Human,Dholera Smart City,0,0,2020-06-05 17:37:39
"Only in our country lockdown ended when the COVID-19 curve is rising, this is complete failure of government policy.

#FailedLockdown",Amrita / অমৃতা,India,14,1,2020-06-05 17:37:38
"@DrArchanaINC 👆it's true 100%👇
#FailedLockdown https://t.co/gPjuSw5g9F",Er. Rakesh kumar,"बेरोजगारी,गरीबी, भुखमरी",0,0,2020-06-05 17:37:04
"Modiji : We used Pandemic as an opportunity !!

Sorry to say no one uses How or used pandemic as opportunity, every… https://t.co/tNvQO2h4g3",Sanjay | ಸಂಜಯ್,Somewhere on the other side,1,0,2020-06-05 17:36:55
No  Nonsense The Telegraph exposes the horrific and historic fall in GDP of India in the January to March 2020 quar… https://t.co/CmYtxJ9eRx,Prof.Shilpa Dixit Sharma INC,Agra,3,3,2020-06-05 17:36:55
#FailedLockdown instead of criticizing @narendramodi why don't u guys give him suggestions in how to stop this pand… https://t.co/Rj38S5NRla,kiran,"hyderabad, India",2,3,2020-06-05 17:36:54
"@gargakash2010 @Priyans70704015 @amitmalviya @MajorPoonia Kitne milte hai iske badle main

#StopTargetingMuslim… https://t.co/NwPyncO0Bj",Anonymous Indian,India,2,2,2020-06-05 17:36:49
"Our Favourite school teacher is back with new class
@nto1927
#SonaliPhogat #DawoodIbrahim #ZeeNewsInPalakkad… https://t.co/5YmNF41orG",Ghulam AhmadⓂ,,6,2,2020-06-05 17:36:45
"#FailedLockdown
Curve is increasing continuously.. https://t.co/YtQgd1h2bb",Shalu Tanwar,"New Delhi, India",1,1,2020-06-05 17:36:37
"India has overtaken Italy with most positive cases. Now at # 6

By the way, RG had warned about this in early Feb i… https://t.co/EgAXsMT0vg",thelocalindia,,0,0,2020-06-05 17:36:35
"we supported fully, mentally socially for more than 2 months and now u are saying to be #aatmanirbhar and what we g… https://t.co/l0SFw302c6",Irfana, India,7,0,2020-06-05 17:36:15
"I repeat, Lockdown flattened the wrong curve. 

#FailedLockdown https://t.co/mKUo24XAqu",Raghav Dubey,Delhi NCR & Uttar Pradesh,11,3,2020-06-05 17:36:10
"@jpchordiya_5 Failure allover
#FailedLockdown 
#FailedLockdown",Yasmin Zafar # INC🇮🇳,"New Delhi, India , UAE",0,0,2020-06-05 17:36:05
"After 5 lockdowns, 

more than 2 lakh covid19 infected

millions of countrymen wandering on the streets

people dyi… https://t.co/u7Td4c6wd7",Saagar Solanki,,14,7,2020-06-05 17:35:52
"Absence of Strategy....
Screwed and Messed Up Lockdown😢
#FailedLockdown https://t.co/CTkBOw5AR1",Prof.Shilpa Dixit Sharma INC,Agra,1,0,2020-06-05 17:35:34
"L - Lost jobs
O - Over taxed the people.
C - Cut salaries.
K - Killed economy.
D - Dead migrants.
O - Oppressed inf… https://t.co/pKT3ENSevs",Hemant Choudhary,"Jaipur, India",1,0,2020-06-05 17:35:21
"something you would like @Priyans70704015,@gargakash2010

#StopTargetingMuslim #SonaliPhogat #DawoodIbrahim… https://t.co/JbD8cqcHli",Anonymous Indian,India,2,2,2020-06-05 17:35:13
"we supported fully, mentally socially for more than 2 months and now u are saying to be #aatmanirbhar and what we g… https://t.co/l6evJHI7mL",saima,,2,2,2020-06-05 17:34:17
"Just To Remind UNESCO Had Awarded Indian Lockdown As The Best Lockdown In The World 🙄🙄

#FailedLockdown https://t.co/PWa62FDCMN",Prof.Shilpa Dixit Sharma INC,Agra,1,2,2020-06-05 17:33:38
India needed to flat COVID19 graph which kept rising &amp; flattened economy graph #FailedLockdown,OMESH PAL RAMPAL,"Chandigarh, India",1,2,2020-06-05 17:33:36
#FailedLockdown u guys r criticizing @narendramodi but remember that if @INCIndia were at rulling they definitely n… https://t.co/uAv3VQ2sbu,kiran,"hyderabad, India",1,1,2020-06-05 17:33:34
"So China may be eyeing on Indian occupied Siachen after defeating indian army in ladakh.

 https://t.co/jhUzGf8VHc… https://t.co/rwaSDafuIY",Pakistan First,"Punjab, Pakistan",3,3,2020-06-05 17:32:37
"#FailedLockdown #SonaliPhogat

Take part in this important poll to determine future of india https://t.co/zK9zC2TVpz",Bhakt...Sirf Bhagwan Ka,,1,2,2020-06-05 17:32:36
"Lockdown reality:

◾Thali bajana.
◾Migrants killed.
◾Loot by BJP(hike in fuel prices)
◾Economy crashed.
◾Jobs lost.… https://t.co/Z0f7SySMam",Prof.Shilpa Dixit Sharma INC,Agra,2,1,2020-06-05 17:32:16
"""You've flattened the wrong curve""

Shri @RahulGandhi and Shri Rajiv Bajaj discuss the impact of the lockdown.… https://t.co/H4EfHTp0Rc",♛ Asjad Khan ♛,India,1,1,2020-06-05 17:32:14
"When every country was reeling through huge no of deaths &amp; infections, India had very low infection rate, which was… https://t.co/ZCadbMMBvS",Irfana, India,7,3,2020-06-05 17:32:11
"""You've flattened the wrong curve""

Shri @RahulGandhi and Shri Rajiv Bajaj discuss the impact of the lockdown.… https://t.co/9HkklTxhvM",Yuvraj_(Nilesh)_Deshbhratar #NyayforIndia,,18,9,2020-06-05 17:32:09
"@Priyans70704015 @amitmalviya @MajorPoonia https://t.co/K1foru41Rr

#StopTargetingMuslim #SonaliPhogat… https://t.co/fWUEQkr2Hr",Anonymous Indian,India,2,2,2020-06-05 17:31:52
"@kurup62 Contact tracing??
They're reluctant to test any asymptomatic person even from the immediate family of a po… https://t.co/0bv8BZucK8",RK_Padma,,2,1,2020-06-05 17:31:49
"https://t.co/xBChSvp89F
How the failure to meet parliament to meet during the lockdown affected the accountability… https://t.co/jrMjj3L9Bj",Abhishek Bhoker,"हरियाणा, भारत",3,2,2020-06-05 17:31:46
Government should apologise to the people for failed lockdown!!😢#FailedLockdown,Prof.Shilpa Dixit Sharma INC,Agra,6,4,2020-06-05 17:31:34
"When every country was reeling through huge no of deaths &amp; infections, India had very low infection rate, which was… https://t.co/KkJTHTuDnm",Sanjay | ಸಂಜಯ್,Somewhere on the other side,6,2,2020-06-05 17:31:34
"L - Lost jobs
O - Over taxed the people.
C - Cut salaries.
K - Killed economy.
D - Dead migrants.
O - Oppressed inf… https://t.co/5KDrKUx8yd",♛ Asjad Khan ♛,India,1,1,2020-06-05 17:31:25
@skjain_05 True. Total chaos like demonetisation. #FailedLockdown,Mehek,,1,3,2020-06-05 17:31:21
"@bhatia_niraj23 @RahulGandhi Failure allover.
#FailedLockdown",Yasmin Zafar # INC🇮🇳,"New Delhi, India , UAE",2,2,2020-06-05 17:31:20
The only country which is clueless on how to deal with this lockdown😢#FailedLockdown https://t.co/zlzL5M9ISS,Prof.Shilpa Dixit Sharma INC,Agra,2,1,2020-06-05 17:30:45
"Congress Leader @RahulGandhi  Shares Graphs, Says This is What 'Failed Lockdown Looks Like' https://t.co/nPQ7SL9gJv
#FailedLockdown",♛ Asjad Khan ♛,India,1,1,2020-06-05 17:30:25
"L - Lost jobs
O - Over taxed the people.
C - Cut salaries.
K - Killed economy.
D - Dead migrants.
O - Oppressed inf… https://t.co/g0SzhfkTIs",Spirit of Congress,India,189,102,2020-06-05 17:30:20
We adopted the stringest lockdown anywhere in the world. We flattened our GDP curve trying to flatten #covid19 curv… https://t.co/s2az6B6CGq,Aditya Rai,"Bhopal, India",1,0,2020-06-05 17:30:09
"#FailedLockdown , Nuff Said",Abhay Setia,Khwabgah ,1,0,2020-06-05 17:30:08
"Pray for India...
Only God is the savi our!😢
#FailedLockdown https://t.co/SwbAK1Cv22",Prof.Shilpa Dixit Sharma INC,Agra,0,0,2020-06-05 17:29:41
"@MehekF Covid19 

#FailedLockdown",DENNIS C KURIAN,Delhi ,2,2,2020-06-05 17:29:41
"In #FailedLockdown from zero we beat China in its own game, we now stand 7th  in world ranking . Italy we going to… https://t.co/LF0oaMghFH",ranjit singh dhillon,"Chandigarh, India",1,0,2020-06-05 17:29:34
"#FailedLockdown

I just want to tell you this rapid increase in cases are blong to a pesafic group of people who ar… https://t.co/eU62iFWG1v",Piyush,,1,0,2020-06-05 17:29:12
"Just see the graph of India, increased after lockdown. Indian govt just copied the strategy of lockdown from other… https://t.co/H56bKzC8eO",Philosopher😎 🗨️,"Patna, India 🇮🇳",3,1,2020-06-05 17:29:05
"#FailedLockdown

▪PM Cares is only name of fund 
Otherwise PM does not care.

▪PM Cares opacity makes modi more dan… https://t.co/FzFSpuhk3B",♛ Asjad Khan ♛,India,2,3,2020-06-05 17:28:55
"@gargakash2010 @amitmalviya @MajorPoonia So what?

#StopTargetingMuslim #SonaliPhogat #DawoodIbrahim… https://t.co/meEW8H3uOM",Anonymous Indian,India,0,2,2020-06-05 17:27:54
"This is India. This is it's incredibility.

#COVID19 
#Unlock1 
#FailedLockdown https://t.co/ytUYN0w80C",Shah Alam,"Asansol, India",0,0,2020-06-05 17:27:48
"Humanity and Economy Knocked Down,
Just Coz Of #FailedLockdown ... https://t.co/kooRGLOW19",Yuvraj_(Nilesh)_Deshbhratar #NyayforIndia,,8,3,2020-06-05 17:27:25
"*No mass testing.     
*1....5 lockdown failed.       
*From 400 to 10,000 infections daily.  
*Target TJ/Muslims.… https://t.co/SBfwHjTgmL",Sanjay | ಸಂಜಯ್,Somewhere on the other side,1,1,2020-06-05 17:27:25
"Modi Once Stoked Public Fears About Coronavirus, Now He Doesn't Know How to Dial Back https://t.co/O9YxnIDg03 

Mus… https://t.co/SdLrY8RgSR",Ajay 1712,"Uttar Pradesh, India",24,20,2020-06-05 17:26:10
#FailedLockdown due to strong Govt https://t.co/mLqt5c8GIA,NARENDRA,,3,0,2020-06-05 17:25:28
"Failed Student
Failed Sannyasi
Failed Husband
Failed CM
Failed PM

Passed Sanghi @narendramodi

#FailedLockdown",Mayur Khadse,,0,0,2020-06-05 17:25:23
"#FailedLockdown

▪PM Cares is only name of fund 
Otherwise PM does not care.

▪PM Cares opacity makes modi more dan… https://t.co/MYRk92mg9b",Venisha G kiba🌈🌈🌈," Nagaland, India",61,34,2020-06-05 17:25:22
"@DrNupurINC Exactly👍👍
#FailedLockdown",Mudassar Nazar(MD) INC🇮🇳,,0,0,2020-06-05 17:25:20
"For all the people who insulted @RahulGandhi ji ,remember he was the only one who warned india about corona in febr… https://t.co/8vVTBOZJDF",TejaPatel,"Hyderabad, India",0,0,2020-06-05 17:25:16
"#FailedLockdown

#BJP Ministers after seeing this trend, be like .. https://t.co/p8PLh1s5jX",Vishwa Ranjan,Ghaziabad ,3,0,2020-06-05 17:25:04
"R G ROCKS....
#FailedLockdown https://t.co/xjHTl9lZFh",सच्चाई की ताकत 🙏🙏🙏,,2,2,2020-06-05 17:25:03
"@amitmalviya @MajorPoonia What about Kapil Mishra?

#StopTargetingMuslim #SonaliPhogat #DawoodIbrahim… https://t.co/MDRedNV7ox",Anonymous Indian,India,0,1,2020-06-05 17:24:49
"Modi govt doesnt know how to handel country, totaly mismanagment with half pant knowledge
#FailedLockdown https://t.co/H5fTjPc6Es",BHARAT H MALI 🇮🇳🇮🇳,"New Delhi, India",5,1,2020-06-05 17:24:36
"@VK18_ABD17 @MutilatedDreams Here is another pic
#FailedLockdown https://t.co/4HBXROxuoo",Ashvin Kumar Pandey,"Indore (m.p.), India",0,0,2020-06-05 17:24:32
"@TajinderBagga Triple talaq.       👉🏻 Target Muslims
Article 370.        👉🏻 Target Muslims
NRC CAA NPR.  👉🏻Target M… https://t.co/E3f4UFBI8C",Rahul Gandhi FC,"New Delhi, India",3,0,2020-06-05 17:24:32
A government that lockdown with no plan and comes out with more cases than it began with proves the lack of scienti… https://t.co/MI2drTK5TK,BHARAT H MALI 🇮🇳🇮🇳,"New Delhi, India",10,5,2020-06-05 17:24:00
"Cunning Sanghis... @rammadhavbjp claims 1.3 billion people are United, while @BBCHARDtalk categorically quoted Kapi… https://t.co/Jaucbpa1bT",BHARAT H MALI 🇮🇳🇮🇳,"New Delhi, India",1,0,2020-06-05 17:23:43
"@TajinderBagga Modi govt doesnt know how to handel country, totaly mismanagment with half pant knowledge… https://t.co/BK5L30qRoV",Rahul Gandhi FC,"New Delhi, India",1,0,2020-06-05 17:23:35
How MR. @RahulGandhi do you actualy understand the difference between your motherland and india. Do you understand… https://t.co/zGas6FRrMQ,Akshay walia,India,1,0,2020-06-05 17:23:30
"#FailedLockdown
Its time to pray bcoz now only god can save us. Tremendously cases r increasing of corona. Nd gover… https://t.co/2X3vhw7YoF",BHARAT H MALI 🇮🇳🇮🇳,"New Delhi, India",3,2,2020-06-05 17:23:18
"#FailedLockdown https://t.co/2xpBSTAv83 Just now the havoc of this transition has started, look forward to how the… https://t.co/6ZTLltObqw",Anurag Ojha With RG,Jaisalmer The Golden City,4,2,2020-06-05 17:23:13
"Coronavirus - Rahul Gandhi Roasts Centre For Failed Lockdown With 5-Graph Tweet

#FailedLockdown  https://t.co/eaRur4OFFT",𝓐𝓷𝓷 𝓝𝓪𝓭𝓪𝓻 #WithCongress,At the moment : Bunker😜,11,8,2020-06-05 17:23:09
"Modi govt doesnt know how to handel country, totaly mismanagment with half pant knowledge
#FailedLockdown https://t.co/4jW7QQ4I1f",Rahul Gandhi FC,"New Delhi, India",10,4,2020-06-05 17:23:07
India is the only country in the world where Covid19 cases increased rapidly AFTER lockdown was imposed and kept on… https://t.co/JqnAiHJErO,Sushant Raj,"Bihar, India",1,0,2020-06-05 17:23:05
